"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6851","staff toggle flips the theme, swaps the logo, and persists across reload","Mobile Safari","2026-08-25","passed","2026-08-25","Dark mode (theme-preference)","","",""
"","0","Verify active tab displays Entry Amount and Max Payout","Desktop","2026-08-25","skipped","2026-08-25","User entries","","",""
"","2860","forgot password link navigates to password reset","Mobile Safari","2026-08-25","passed","2026-08-25","Login - Navigation","","",""
"","10151","staff toggle flips the theme, swaps the logo, and persists across reload","Desktop","2026-08-25","passed","2026-08-25","Dark mode (theme-preference)","","",""
"","2495","toggle visibility matches the staff gate for the logged-in user","Mobile Chrome","2026-08-25","passed","2026-08-25","Dark mode (theme-preference)","","",""
"","4085","the quantity stepper is correctly bounded","Mobile Safari","2026-08-25","skipped","2026-08-25","Pack detail (DFS-2114)","","",""
"","3486","Verify Contest Entry Using promo from Promotions Tab","Mobile Chrome","2026-08-25","passed","2026-08-25","Promo Contest Entry","","",""
"","4","buy a pack, RIP it, then redeem and ship the pulled card","Mobile Chrome","2026-08-25","skipped","2026-08-25","Packs provider flow (money-moving)","","",""
"","49101","cannot login with invalid password","Mobile Chrome","2026-08-25","failed","2026-08-25","Login - Invalid Credentials","","",""
"","2408","My Settings no longer renders the Player Limits controls","Mobile Chrome","2026-08-25","passed","2026-08-25","My Settings — Player Limits removed (DFS-1855)","","",""
"","17387","login page renders all expected elements","Desktop","2026-08-25","failed","2026-08-25","Login - Page Rendering","","",""
"","0","staff user sees the Packs entry and can open the lobby","Desktop","2026-08-25","skipped","2026-08-25","Packs access (DFS-2146)","","",""
"","0","buy a pack, RIP it, then redeem and ship the pulled card","Desktop","2026-08-25","skipped","2026-08-25","Packs provider flow (money-moving)","","",""
"","3520","Live entries surface a Live indicator","Mobile Safari","2026-08-25","skipped","2026-08-25","My Entries card redesign — read-only","","",""
"","8817","Verify user limit modal","Mobile Chrome","2026-08-25","passed","2026-08-25","User limit modal","","",""
"","0","Share toggle ON — newly-placed contest appears on You tab and Tail Entry tails it","Desktop","2026-08-25","skipped","2026-08-25","Tail Feed","","",""
"","2842","searching a team abbreviation shows that team's players","Mobile Safari","2026-08-25","passed","2026-08-25","Feed search data verification","","",""
"","4929","Verify history entry card details match API data","Mobile Safari","2026-08-25","passed","2026-08-25","User entries","","",""
"","4941","Verify history entry card details match API data","Mobile Chrome","2026-08-25","passed","2026-08-25","User entries","","",""
"","132931","Verify Contest Entry Using promo from Promotions Tab","Desktop","2026-08-25","failed","2026-08-25","Promo Contest Entry","","",""
"","0","Partner Rewards is the default tab, alongside a Promotions tab","Desktop","2026-08-25","skipped","2026-08-25","Partner Rewards (DFS-1602 / DFS-1604)","","",""
"","1","cannot login with empty password","Mobile Safari","2026-08-25","skipped","2026-08-25","Login - Invalid Credentials","","",""
"","0","Prompt advances on pick select and reverts on remove","Desktop","2026-08-25","skipped","2026-08-25","Desktop pick-slip panel (DFS-2467)","","",""
"","48895","cannot login with invalid password","Mobile Safari","2026-08-25","failed","2026-08-25","Login - Invalid Credentials","","",""
"","5830","logout flow works for logged-in user","Mobile Chrome","2026-08-25","passed","2026-08-25","Login - Logout Flow","","",""
"","33478","Following tab shows the empty state (single user, no follows)","Mobile Safari","2026-08-25","passed","2026-08-25","Tail Feed","","",""
"","3539","Dedicated chevron toggle expands and collapses the card","Mobile Safari","2026-08-25","passed","2026-08-25","My Entries card redesign — read-only","","",""
"","2407","Rewards tab routes into /rewards and takes the indicator","Mobile Chrome","2026-08-25","passed","2026-08-25","Bottom nav — tab routing & active indicator (DFS-1998)","","",""
"","4441","switching stat tabs renders that stat's API line on every card","Mobile Safari","2026-08-25","passed","2026-08-25","Picks grid data verification","","",""
"","16556","toggle visibility matches the staff gate for the logged-in user","Desktop","2026-08-25","failed","2026-08-25","Dark mode (theme-preference)","","",""
"","2329","login page renders correctly in dark mode","Mobile Chrome","2026-08-25","passed","2026-08-25","Dark mode (theme-preference)","","",""
"","0","Just Opened section shows recent pulls, or is absent when there are none","Desktop","2026-08-25","skipped","2026-08-25","Packs lobby (DFS-2114)","","",""
"","0","Wallet pill shows the balance and the burger toggles the account dropdown","Desktop","2026-08-25","skipped","2026-08-25","Desktop top nav (DFS-2467)","","",""
"","4623","Indicator stays under ""Entries"" when toggling Active and History","Mobile Safari","2026-08-25","passed","2026-08-25","Bottom nav — Entries active indicator (DFS-1816)","","",""
"","0","An available offer exposes an enabled CTA","Desktop","2026-08-25","skipped","2026-08-25","Partner Rewards (DFS-1602 / DFS-1604)","","",""
"","242260","Submit multiple contests back to back","Mobile Safari","2026-08-25","broken","2026-08-25","User Enter Contest","","",""
"","1","cannot login with unknown username","Mobile Safari","2026-08-25","skipped","2026-08-25","Login - Invalid Credentials","","",""
"","0","no-result, min-length and clear behaviours","Desktop","2026-08-25","skipped","2026-08-25","Feed search data verification","","",""
"","2","buy a pack, RIP it, then accept the buyback","Mobile Safari","2026-08-25","skipped","2026-08-25","Packs provider flow (money-moving)","","",""
"","2363","login page is accessible via direct URL navigation","Mobile Chrome","2026-08-25","passed","2026-08-25","Login - Page Rendering","","",""
"","0","cannot login with both fields empty","Mobile Chrome","2026-08-25","skipped","2026-08-25","Login - Invalid Credentials","","",""
"","0","match selector lists every API match for the default league","Desktop","2026-08-25","skipped","2026-08-25","Picks grid data verification","","",""
"","11064","Confirming cancel twice fires the cancel request only once (double-submit guard)","Mobile Chrome","2026-08-25","passed","2026-08-25","My Entries card redesign — cancel flow","","",""
"","0","unauthenticated visit to /packs redirects to login with a next param","Desktop","2026-08-25","skipped","2026-08-25","Packs access (DFS-2146)","","",""
"","2504","match selector lists every API match for the default league","Mobile Chrome","2026-08-25","passed","2026-08-25","Picks grid data verification","","",""
"","0","player cards render the offering API data","Desktop","2026-08-25","skipped","2026-08-25","Picks grid data verification","","",""
"","0","View Odds opens the Pack Odds modal (when the pack has odds)","Desktop","2026-08-25","skipped","2026-08-25","Pack detail (DFS-2114)","","",""
"","2637","Home footer shows the 18+ age badge and no 21+ anywhere","Mobile Safari","2026-08-25","passed","2026-08-25","Footer age badge — 18+ (UI Release 32)","","",""
"","0","buy a pack, RIP it, then accept the buyback","Desktop","2026-08-25","skipped","2026-08-25","Packs provider flow (money-moving)","","",""
"","0","Empty slip shows the Let's Start onboarding panel","Desktop","2026-08-25","skipped","2026-08-25","Desktop pick-slip panel (DFS-2467)","","",""
"","2406","Partner Rewards is the default tab, alongside a Promotions tab","Mobile Safari","2026-08-25","passed","2026-08-25","Partner Rewards (DFS-1602 / DFS-1604)","","",""
"","2869","Opens from the burger with title, wallet summary and Deposit CTA","Mobile Safari","2026-08-25","passed","2026-08-25","Account Center menu (DFS-1667)","","",""
"","0","Buy launches the Repackz opening iframe with a close bar","Desktop","2026-08-25","skipped","2026-08-25","Pack opening iframe (DFS-2087 / DFS-2169)","","",""
"","12704","Contest creation and validate in entries section","Mobile Safari","2026-08-25","passed","2026-08-25","User Enter Contest","","",""
"","3223","Dedicated chevron toggle expands and collapses the card","Mobile Chrome","2026-08-25","passed","2026-08-25","My Entries card redesign — read-only","","",""
"","2782","Typing a term narrows the grid without dropping below the results","Mobile Safari","2026-08-25","passed","2026-08-25","Home feed search","","",""
"","2467","Feed tab routes to /challenges/feed and takes the indicator","Mobile Chrome","2026-08-25","passed","2026-08-25","Bottom nav — tab routing & active indicator (DFS-1998)","","",""
"","2315","Claimed offers are non-interactive and sorted below unclaimed offers","Mobile Safari","2026-08-25","skipped","2026-08-25","Partner Rewards (DFS-1602 / DFS-1604)","","",""
"","2089","league selector tabs correspond to leagues present in the API","Mobile Chrome","2026-08-25","passed","2026-08-25","Picks grid data verification","","",""
"","19189","Logged-in tailer clicks ""Tail this entry"" and submits the same picks","Mobile Chrome","2026-08-25","passed","2026-08-25","Slip sharing & tailing","","",""
"","0","Verify entry card expand and collapse","Desktop","2026-08-25","skipped","2026-08-25","User entries","","",""
"","3238","Items route to their destination pages","Mobile Safari","2026-08-25","passed","2026-08-25","Account Center menu (DFS-1667)","","",""
"","0","Submit multiple contests back to back","Desktop","2026-08-25","skipped","2026-08-25","User Enter Contest","","",""
