"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9443","slip persists through hard page reload","Mobile Safari","2026-08-14","passed","2026-08-14","Slip persistence","","",""
"","4089","Claimed offers are non-interactive and sorted below unclaimed offers","Mobile Safari","2026-08-14","skipped","2026-08-14","Partner Rewards (DFS-1602 / DFS-1604)","","",""
"","44572","Share toggle OFF — newly-placed contest does NOT appear on the You tab","Mobile Chrome","2026-08-14","passed","2026-08-14","Tail Feed","","",""
"","32689","Just Opened section shows recent pulls, or is absent when there are none","Desktop","2026-08-14","failed","2026-08-14","Packs lobby (DFS-2114)","","",""
"","3373","Claimed offers are non-interactive and sorted below unclaimed offers","Mobile Chrome","2026-08-14","skipped","2026-08-14","Partner Rewards (DFS-1602 / DFS-1604)","","",""
"","5394","searching an API player's full name shows exactly matching cards","Mobile Safari","2026-08-14","passed","2026-08-14","Feed search data verification","","",""
"","4323","no-result, min-length and clear behaviours","Mobile Chrome","2026-08-14","passed","2026-08-14","Feed search data verification","","",""
"","8307","Indicator stays under ""Entries"" when toggling Active and History","Mobile Safari","2026-08-14","passed","2026-08-14","Bottom nav — Entries active indicator (DFS-1816)","","",""
"","32612","For You tab renders (empty hero in single-user envs, cards otherwise)","Mobile Chrome","2026-08-14","passed","2026-08-14","Tail Feed","","",""
"","5497","Buy launches the Repackz opening iframe with a close bar","Mobile Safari","2026-08-14","passed","2026-08-14","Pack opening iframe (DFS-2087 / DFS-2169)","","",""
"","32538","Shows the Deposit CTA and the Account/Rewards/Support groups","Desktop","2026-08-14","failed","2026-08-14","Desktop account dropdown (DFS-2467)","","",""
"","23151","Verify history entry card details match API data","Mobile Chrome","2026-08-14","failed","2026-08-14","User entries","","",""
"","33144","the back link returns to the lobby","Desktop","2026-08-14","failed","2026-08-14","Pack detail (DFS-2114)","","",""
"","3","cannot login with empty password","Mobile Chrome","2026-08-14","skipped","2026-08-14","Login - Invalid Credentials","","",""
"","7325","user can login with valid username","Mobile Safari","2026-08-14","passed","2026-08-14","Login - Valid Credentials","","",""
"","3893","stats selector tabs equal the API stat names for the default league","Mobile Safari","2026-08-14","passed","2026-08-14","Picks grid data verification","","",""
"","4","cannot login with both fields empty","Mobile Safari","2026-08-14","skipped","2026-08-14","Login - Invalid Credentials","","",""
"","4965","Typing a term narrows the grid without dropping below the results","Mobile Chrome","2026-08-14","passed","2026-08-14","Home feed search","","",""
"","6362","user is redirected to home after successful login","Mobile Safari","2026-08-14","passed","2026-08-14","Login - Valid Credentials","","",""
"","4086","player cards render the offering API data","Mobile Chrome","2026-08-14","passed","2026-08-14","Picks grid data verification","","",""
"","3816","active entry cards render the entries-paged API data","Mobile Safari","2026-08-14","passed","2026-08-14","Active entries data verification","","",""
"","4068","searching a team abbreviation shows that team's players","Mobile Chrome","2026-08-14","passed","2026-08-14","Feed search data verification","","",""
"","22566","Logged-in tailer clicks ""Tail this entry"" and submits the same picks","Mobile Safari","2026-08-14","passed","2026-08-14","Slip sharing & tailing","","",""
"","33467","Claimed offers are non-interactive and sorted below unclaimed offers","Desktop","2026-08-14","failed","2026-08-14","Partner Rewards (DFS-1602 / DFS-1604)","","",""
"","4432","Groups items under Account, Rewards and Support","Mobile Safari","2026-08-14","passed","2026-08-14","Account Center menu (DFS-1667)","","",""
"","2801","the quantity stepper is correctly bounded","Mobile Chrome","2026-08-14","skipped","2026-08-14","Pack detail (DFS-2114)","","",""
"","3840","Verify FG stats selection","Mobile Chrome","2026-08-14","passed","2026-08-14","FG Stats","","",""
"","45437","match selector lists every API match for the default league","Desktop","2026-08-14","failed","2026-08-14","Picks grid data verification","","",""
"","19931","Logged-in tailer clicks ""Tail this entry"" and submits the same picks","Mobile Chrome","2026-08-14","passed","2026-08-14","Slip sharing & tailing","","",""
"","10","Share toggle OFF — newly-placed contest does NOT appear on the You tab","Desktop","2026-08-14","skipped","2026-08-14","Tail Feed","","",""
"","148828","Buy launches the Repackz opening iframe with a close bar","Desktop","2026-08-14","failed","2026-08-14","Pack opening iframe (DFS-2087 / DFS-2169)","","",""
"","5293","Only one tab is active at a time and Home restores","Mobile Safari","2026-08-14","passed","2026-08-14","Bottom nav — tab routing & active indicator (DFS-1998)","","",""
"","4400","Just Opened section shows recent pulls, or is absent when there are none","Mobile Safari","2026-08-14","passed","2026-08-14","Packs lobby (DFS-2114)","","",""
"","7035","View Odds opens the Pack Odds modal (when the pack has odds)","Mobile Chrome","2026-08-14","passed","2026-08-14","Pack detail (DFS-2114)","","",""
"","2907","forgot password link navigates to password reset","Mobile Chrome","2026-08-14","passed","2026-08-14","Login - Navigation","","",""
"","45515","active entry cards render the entries-paged API data","Desktop","2026-08-14","failed","2026-08-14","Active entries data verification","","",""
"","33364","View Odds opens the Pack Odds modal (when the pack has odds)","Desktop","2026-08-14","failed","2026-08-14","Pack detail (DFS-2114)","","",""
"","14536","Submit contest and verify entry amount and max payout getting updated","Mobile Safari","2026-08-14","passed","2026-08-14","User Enter Contest","","",""
"","5515","an unknown pack id shows the not-found message","Mobile Safari","2026-08-14","passed","2026-08-14","Pack detail (DFS-2114)","","",""
"","30737","Freshly placed entry is cancellable with a live countdown, and confirming Cancel Entry moves it to History as Cancelled","Mobile Safari","2026-08-14","failed","2026-08-14","My Entries card redesign — cancel flow","","",""
"","32755","Verify user limit modal","Desktop","2026-08-14","failed","2026-08-14","User limit modal","","",""
"","6820","searching a team abbreviation shows that team's players","Mobile Safari","2026-08-14","passed","2026-08-14","Feed search data verification","","",""
"","9463","Verify navigation between Active and History tabs","Mobile Chrome","2026-08-14","passed","2026-08-14","User entries","","",""
"","33720","slip persists through Rewards tab round-trip","Desktop","2026-08-14","failed","2026-08-14","Slip persistence","","",""
"","4","login respects ""next"" query param redirect","Desktop","2026-08-14","skipped","2026-08-14","Login - Valid Credentials","","",""
"","144516","user is redirected to home after successful login","Desktop","2026-08-14","failed","2026-08-14","Login - Valid Credentials","","",""
"","32493","Typing a term narrows the grid without dropping below the results","Desktop","2026-08-14","failed","2026-08-14","Home feed search","","",""
"","32674","Verify entry card expand and collapse","Desktop","2026-08-14","failed","2026-08-14","User entries","","",""
"","32470","Verify navigation between Active and History tabs","Desktop","2026-08-14","failed","2026-08-14","User entries","","",""
"","33121","Following tab shows the empty state (single user, no follows)","Mobile Chrome","2026-08-14","passed","2026-08-14","Tail Feed","","",""
"","51480","cannot login with invalid password","Mobile Safari","2026-08-14","failed","2026-08-14","Login - Invalid Credentials","","",""
"","4728","Verify FG stats selection","Mobile Safari","2026-08-14","passed","2026-08-14","FG Stats","","",""
"","7056","the back link returns to the lobby","Mobile Chrome","2026-08-14","passed","2026-08-14","Pack detail (DFS-2114)","","",""
